id,Machine failure,Probability
157994,0,0.003675247
157995,0,0.002793861
157996,0,0.003222954
157997,0,0.002739047
157998,0,0.003488441
157999,0,0.00243689
158000,0,0.00254528
158001,0,0.01413001
158002,0,0.002398329
158003,0,0.002664611
158004,0,0.002415256
158005,0,0.002457538
158006,0,0.002694611
158007,0,0.002398329
158008,0,0.002446016
158009,0,0.007551963
158010,0,0.002694611
158011,0,0.00277448
158012,0,0.002677712
158013,0,0.010290851
158014,0,0.002739047
158015,0,0.004024346
158016,0,0.004635111
158017,0,0.002664611
158018,0,0.00268151
158019,0,0.00268151
158020,0,0.010502641
158021,0,0.002419878
158022,0,0.003675247
158023,0,0.002415256
158024,0,0.002398329
158025,0,0.002415228
158026,0,0.002677712
158027,0,0.002507891
158028,0,0.002933037
158029,0,0.002694611
158030,0,0.002398329
158031,0,0.002547824
158032,0,0.002664611
158033,0,0.002694611
158034,0,0.020354906
158035,0,0.00254528
158036,0,0.002157591
158037,0,0.002398329
158038,0,0.006998973
158039,0,0.004277617
158040,0,0.002677712
158041,0,0.003549139
158042,0,0.002275346
158043,0,0.00273723
158044,0,0.002415256
158045,0,0.003173646
158046,0,0.002432156
158047,0,0.002739047
158048,0,0.002157591
158049,0,0.002564723
158050,0,0.002415228
158051,0,0.00684194
158052,0,0.002415256
158053,0,0.002516814
158054,0,0.002536764
158055,0,0.002376049
158056,0,0.003549139
158057,0,0.00268151
158058,0,0.002547824
158059,0,0.00275033
158060,0,0.002208667
158061,0,0.01207529
158062,0,0.012387097
158063,0,0.087216091
158064,0,0.002297625
158065,0,0.003652216
158066,0,0.00256218
158067,0,0.002174519
158068,0,0.00272212
158069,1,0.840382763
158070,0,0.00235915
158071,0,0.002677712
158072,0,0.002677712
158073,0,0.002731873
158074,0,0.002490963
158075,0,0.002415256
158076,0,0.002398329
158077,1,0.882503133
158078,0,0.003993664
158079,0,0.003553969
158080,0,0.00406657
158081,0,0.00235915
158082,0,0.024419292
158083,0,0.007835509
158084,0,0.097797893
158085,0,0.003644778
158086,0,0.002677712
158087,0,0.002739019
158088,0,0.013905903
158089,0,0.002677712
158090,0,0.002664611
158091,0,0.002296409
158092,0,0.00268151
158093,0,0.002267153
158094,0,0.007403519
158095,0,0.003675247
158096,0,0.002463447
158097,0,0.002590381
158098,0,0.012067411
158099,0,0.002135312
158100,0,0.002415256
158101,0,0.00365026
158102,0,0.00350534
158103,0,0.002415256
158104,0,0.002606721
158105,0,0.003675247
158106,0,0.002415256
158107,0,0.003005655
158108,0,0.00260728
158109,0,0.002677712
158110,0,0.002547824
158111,0,0.002664648
158112,0,0.002677712
158113,0,0.002677712
158114,0,0.002972
158115,0,0.002457538
158116,0,0.0046282
158117,0,0.002794635
158118,0,0.003488441
158119,0,0.002174519
158120,0,0.003675247
158121,0,0.002174519
158122,0,0.002490963
158123,0,0.002415256
158124,0,0.011994793
158125,0,0.002739047
158126,0,0.002739019
158127,0,0.002694611
158128,0,0.002398329
158129,0,0.002718373
158130,0,0.002647749
158131,0,0.002450346
158132,0,0.002415256
158133,0,0.002677712
158134,0,0.002867114
158135,0,0.002296409
158136,0,0.002174519
158137,0,0.002664611
158138,0,0.002621589
158139,0,0.002507891
158140,0,0.00350534
158141,0,0.003703817
158142,0,0.002627575
158143,0,0.012959045
158144,0,0.00268151
158145,0,0.002376049
158146,0,0.002694611
158147,0,0.00249831
158148,0,0.002431309
158149,0,0.004224898
158150,0,0.002564723
158151,0,0.007914194
158152,0,0.002536764
158153,0,0.002415256
158154,0,0.002296409
158155,0,0.002135312
158156,0,0.003675247
158157,0,0.006874091
158158,0,0.007288937
158159,0,0.002677712
158160,0,0.003652216
158161,0,0.002157591
158162,0,0.002415256
158163,0,0.002296409
158164,0,0.009505466
158165,0,0.002436444
158166,0,0.003562652
158167,0,0.002694611
158168,0,0.002664611
158169,0,0.002664611
158170,0,0.002479634
158171,1,0.889807924
158172,0,0.00217449
158173,0,0.002992846
158174,0,0.009424396
158175,0,0.002694611
158176,0,0.017688048
158177,0,0.003579538
158178,0,0.00235915
158179,0,0.00406657
158180,0,0.00254528
158181,0,0.031821745
158182,0,0.006962794
158183,0,0.002332682
158184,0,0.002694611
158185,0,0.002694611
158186,0,0.002677712
158187,0,0.002135312
158188,0,0.00235915
158189,0,0.002157591
158190,0,0.002634648
158191,0,0.002677712
158192,0,0.003093334
158193,0,0.002721901
158194,0,0.00263469
158195,0,0.002415228
158196,0,0.003661678
158197,0,0.002415256
158198,0,0.002664611
158199,0,0.010790203
158200,0,0.002677712
158201,0,0.002946137
158202,0,0.002432156
158203,0,0.002676799
158204,0,0.003675247
158205,0,0.00272212
158206,0,0.002415256
158207,0,0.00254528
158208,0,0.013851605
158209,0,0.002769311
158210,0,0.002415228
158211,0,0.002677712
158212,0,0.010295283
158213,0,0.002599462
158214,0,0.003675247
158215,0,0.002694611
158216,0,0.00365026
158217,0,0.002764682
158218,0,0.002677712
158219,0,0.002642038
158220,0,0.002157591
158221,0,0.002507863
158222,0,0.00406657
158223,0,0.002647243
158224,0,0.00245379
158225,0,0.003675247
158226,0,0.003675247
158227,0,0.01126375
158228,1,0.843678553
158229,0,0.002432156
158230,0,0.003318437
158231,0,0.013549405
158232,0,0.002793861
158233,0,0.009793995
158234,0,0.002946137
158235,0,0.002398329
158236,1,0.920741605
158237,0,0.002225567
158238,0,0.002398329
158239,0,0.002398329
158240,0,0.003747866
158241,0,0.002963037
158242,0,0.002349581
158243,0,0.009246961
158244,0,0.003376852
158245,0,0.002694611
158246,0,0.003214219
158247,0,0.00217449
158248,0,0.002544405
158249,0,0.00243689
158250,0,0.003503453
158251,0,0.00256218
158252,0,0.023071324
158253,0,0.002432156
158254,0,0.002536764
158255,0,0.002415256
158256,0,0.00268151
158257,0,0.002664611
158258,0,0.00268151
158259,0,0.247110263
158260,0,0.003413935
158261,0,0.002677712
158262,0,0.00254528
158263,0,0.002677712
158264,0,0.00254528
158265,0,0.002664611
158266,0,0.003645278
158267,0,0.002677712
158268,0,0.002606721
158269,0,0.003747866
158270,0,0.003379135
158271,0,0.004224898
158272,0,0.003005947
158273,0,0.002561304
158274,0,0.003852768
158275,0,0.002664611
158276,0,0.002677712
158277,0,0.002547824
158278,0,0.007606114
158279,0,0.002118412
158280,0,0.002415256
158281,0,0.003081343
158282,0,0.002463447
158283,0,0.00275621
158284,0,0.002432156
158285,0,0.002432156
158286,0,0.002463447
158287,0,0.023969461
158288,0,0.003652216
158289,0,0.011165547
158290,0,0.002376049
158291,0,0.002677712
158292,0,0.002432156
158293,0,0.00278621
158294,0,0.013178949
158295,0,0.002606721
158296,0,0.002457538
158297,0,0.002208667
158298,0,0.002398329
158299,0,0.002793216
158300,0,0.00272212
158301,0,0.003474775
158302,0,0.002536764
158303,0,0.035533276
158304,0,0.003675247
158305,0,0.002677712
158306,0,0.002664611
158307,0,0.009508457
158308,0,0.003675247
158309,0,0.008004153
158310,0,0.00217449
158311,0,0.002677712
158312,0,0.002118412
158313,0,0.002778582
158314,0,0.002536764
158315,0,0.00235915
158316,0,0.002664611
158317,0,0.002398329
158318,0,0.002415228
158319,0,0.002479634
158320,0,0.00239026
158321,0,0.003961812
158322,0,0.002225567
158323,0,0.022647155
158324,0,0.002398329
158325,0,0.003125289
158326,0,0.002157591
158327,0,0.002118412
158328,0,0.010851416
158329,0,0.002677712
158330,0,0.003692146
158331,0,0.002157591
158332,0,0.003822105
158333,0,0.002296409
158334,0,0.00245379
158335,0,0.002398329
158336,0,0.002946137
158337,0,0.00234961
158338,0,0.002694611
158339,0,0.009022753
158340,0,0.002118412
158341,0,0.002677712
158342,0,0.002415256
158343,0,0.00268151
158344,0,0.002657625
158345,0,0.002415256
158346,0,0.00254528
158347,0,0.00427455
158348,0,0.002415256
158349,0,0.007288937
158350,0,0.002677712
158351,0,0.002415256
158352,0,0.002694611
158353,0,0.002474438
158354,0,0.002813706
158355,0,0.00406657
158356,0,0.002755947
158357,0,0.002705001
158358,0,0.002310403
158359,0,0.002664611
158360,0,0.003675247
158361,0,0.00278621
158362,0,0.004930995
158363,0,0.002664611
158364,0,0.002606721
158365,0,0.003488441
158366,0,0.003692146
158367,0,0.00252479
158368,0,0.002208667
158369,0,0.003528667
158370,0,0.002664611
158371,0,0.010115817
158372,0,0.006765465
158373,0,0.002174519
158374,0,0.002415228
158375,0,0.002522965
158376,0,0.00237766
158377,0,0.002664611
158378,0,0.007394677
158379,0,0.002384372
158380,0,0.013842777
158381,0,0.002547824
158382,0,0.002415256
158383,0,0.002398329
158384,0,0.002677712
158385,0,0.002432156
158386,0,0.002415256
158387,0,0.00262511
158388,0,0.002398329
158389,0,0.058212372
158390,0,0.002647749
158391,0,0.002694611
158392,0,0.003659093
158393,0,0.002664611
158394,0,0.00239456
158395,0,0.002450346
158396,0,0.002694611
158397,0,0.007379332
158398,0,0.002398329
158399,0,0.003692146
158400,0,0.002118412
158401,0,0.002293503
158402,0,0.002457538
158403,0,0.003026376
158404,0,0.002705001
158405,0,0.0024013
158406,0,0.002632147
158407,0,0.008689526
158408,0,0.002507891
158409,0,0.004844125
158410,0,0.00217449
158411,0,0.002398329
158412,0,0.003022555
158413,0,0.013754024
158414,0,0.002481382
158415,0,0.011081895
158416,0,0.002174519
158417,0,0.003505244
158418,0,0.002432156
158419,0,0.002432156
158420,0,0.049907382
158421,0,0.00276723
158422,0,0.002376049
158423,0,0.002677712
158424,0,0.002677712
158425,0,0.002523191
158426,0,0.002547824
158427,0,0.015141063
158428,0,0.005491528
158429,0,0.008122725
158430,0,0.011808249
158431,0,0.003722878
158432,0,0.002664611
158433,0,0.006689838
158434,0,0.012256853
158435,0,0.003549139
158436,0,0.002398329
158437,0,0.002174519
158438,0,0.002457538
158439,0,0.002694611
158440,0,0.00235915
158441,0,0.002470295
158442,0,0.013719975
158443,0,0.002677712
158444,0,0.003993664
158445,0,0.002924125
158446,0,0.004150001
158447,0,0.018830129
158448,0,0.007407471
158449,0,0.011065605
158450,0,0.002833149
158451,0,0.003138389
158452,0,0.002398329
158453,0,0.00234961
158454,0,0.003675247
158455,0,0.002463447
158456,0,0.002739019
158457,0,0.002736884
158458,0,0.002450346
158459,0,0.007347759
158460,0,0.002392998
158461,0,0.002314525
158462,0,0.007305865
158463,0,0.006775764
158464,0,0.002208667
158465,0,0.002463447
158466,0,0.002398329
158467,0,0.002677712
158468,0,0.022381448
158469,0,0.002481382
158470,0,0.002398329
158471,0,0.002157591
158472,0,0.002705001
158473,0,0.003774002
158474,0,0.002293503
158475,0,0.002284053
158476,0,0.003852768
158477,0,0.002296409
158478,0,0.007305865
158479,0,0.010930197
158480,0,0.010328964
158481,0,0.003379135
158482,0,0.002664648
158483,0,0.004024346
158484,0,0.00242379
158485,0,0.002677712
158486,0,0.003612002
158487,0,0.00268151
158488,0,0.002415256
158489,0,0.002398329
158490,0,0.003963695
158491,0,0.003525041
158492,0,0.002321554
158493,0,0.002135312
158494,0,0.002474438
158495,0,0.002933037
158496,0,0.002677712
158497,0,0.002332682
158498,0,0.00268151
158499,0,0.005804834
158500,0,0.002415256
158501,0,0.002675038
158502,0,0.002793861
158503,0,0.002432156
158504,0,0.002463447
158505,0,0.013213429
158506,0,0.002398329
158507,0,0.004498488
158508,0,0.004583937
158509,0,0.00275033
158510,0,0.003004713
158511,0,0.00273723
158512,0,0.00235915
158513,0,0.011827444
158514,0,0.002174519
158515,0,0.022001666
158516,0,0.007178573
158517,0,0.003039831
158518,0,0.002677712
158519,0,0.003238531
158520,0,0.003699215
158521,0,0.003692146
158522,0,0.002415256
158523,0,0.003125289
158524,0,0.002376098
158525,0,0.002664611
158526,0,0.003214219
158527,0,0.002606721
158528,0,0.003747866
158529,0,0.008733221
158530,0,0.003626879
158531,0,0.006131835
158532,0,0.002705001
158533,0,0.002432156
158534,0,0.01204893
158535,0,0.002655522
158536,0,0.008792503
158537,0,0.002432156
158538,0,0.002553664
158539,0,0.010320111
158540,0,0.002664611
158541,0,0.002398329
158542,0,0.00268151
158543,0,0.002677712
158544,0,0.003190545
158545,0,0.002376049
158546,0,0.002524407
158547,0,0.002694611
158548,0,0.00235915
158549,0,0.008714463
158550,0,0.002900572
158551,0,0.003064159
158552,0,0.002677712
158553,0,0.002398329
158554,0,0.004301916
158555,0,0.002609383
158556,0,0.003190545
158557,0,0.00239026
158558,0,0.002296409
158559,0,0.002664611
158560,0,0.002432156
158561,0,0.002415256
158562,0,0.003675247
158563,0,0.002664611
158564,0,0.002963037
158565,0,0.003594762
158566,0,0.002677712
158567,0,0.00277448
158568,0,0.00217449
158569,0,0.016839344
158570,0,0.002157591
158571,0,0.007208914
158572,0,0.002677712
158573,0,0.003764765
158574,0,0.003598939
158575,0,0.002917472
158576,0,0.002297625
158577,0,0.027668304
158578,0,0.002157591
158579,0,0.012958259
158580,0,0.002415256
158581,0,0.002916174
158582,0,0.004041246
158583,1,0.957073128
158584,0,0.002507863
158585,0,0.002677712
158586,0,0.002710018
158587,0,0.002415256
158588,0,0.00272212
158589,0,0.002507891
158590,0,0.003582936
158591,0,0.003488441
158592,0,0.002415228
158593,0,0.196753394
158594,0,0.002677712
158595,0,0.011660605
158596,0,0.002946137
158597,0,0.008873719
158598,0,0.002457538
158599,0,0.011617903
158600,0,0.00272212
158601,0,0.003577862
158602,0,0.002813706
158603,0,0.003719139
158604,0,0.011037662
158605,0,0.003698414
158606,0,0.002376049
158607,0,0.002398329
158608,0,0.002432156
158609,0,0.002398329
158610,0,0.002463447
158611,0,0.002933037
158612,0,0.003379135
158613,0,0.003652216
158614,0,0.002664611
158615,0,0.002946137
158616,0,0.008829548
158617,0,0.00256218
158618,0,0.002384372
158619,0,0.005154676
158620,0,0.010320111
158621,0,0.003503453
158622,0,0.002450346
158623,0,0.006775764
158624,0,0.002415256
158625,0,0.002850186
158626,0,0.002376049
158627,0,0.002677712
158628,0,0.003692146
158629,0,0.002415228
158630,0,0.002479634
158631,0,0.002664611
158632,0,0.002415256
158633,0,0.002457538
158634,0,0.002398329
158635,0,0.00217449
158636,0,0.002415256
158637,0,0.003644778
158638,0,0.002694611
158639,0,0.002677712
158640,0,0.002415256
158641,0,0.003747866
158642,0,0.002576925
158643,0,0.002463447
158644,0,0.002677712
158645,0,0.011081895
158646,0,0.003577862
158647,0,0.003788617
158648,0,0.00235915
158649,0,0.002398329
158650,0,0.003644778
158651,0,0.002314553
158652,0,0.002376049
158653,0,0.003747866
158654,0,0.008974059
158655,0,0.00641732
158656,0,0.013238078
158657,0,0.00272212
158658,0,0.00277311
158659,0,0.002564723
158660,0,0.002507863
158661,0,0.002664611
158662,0,0.002544405
158663,0,0.002398329
158664,0,0.021546662
158665,0,0.003379135
158666,0,0.002432156
158667,0,0.00272212
158668,0,0.002480347
158669,0,0.00235915
158670,0,0.002677712
158671,0,0.00272212
158672,0,0.014764517
158673,0,0.003231118
158674,0,0.00245379
158675,0,0.002398329
158676,0,0.00272212
158677,1,0.822892104
158678,0,0.002474438
158679,0,0.003644778
158680,0,0.007901093
158681,0,0.002432156
158682,0,0.003200935
158683,0,0.002481079
158684,0,0.002813706
158685,0,0.003138389
158686,0,0.014027081
158687,0,0.003125289
158688,0,0.002157591
158689,0,0.01176907
158690,0,0.015006747
158691,0,0.002739019
158692,0,0.004844125
158693,0,0.002415256
158694,0,0.002527107
158695,0,0.002398329
158696,0,0.002536066
158697,0,0.002564723
158698,0,0.002360732
158699,0,0.003823964
158700,0,0.00252479
158701,0,0.002118412
158702,0,0.003644778
158703,0,0.011233583
158704,0,0.003172929
158705,0,0.002415256
158706,0,0.002415256
158707,0,0.005241854
158708,0,0.002474438
158709,0,0.002457538
158710,0,0.002677712
158711,0,0.002933037
158712,0,0.002398329
158713,0,0.002296409
158714,0,0.018319601
158715,0,0.002415256
158716,0,0.002389199
158717,0,0.006734533
158718,0,0.00245379
158719,0,0.002496533
158720,0,0.002547824
158721,0,0.002415228
158722,0,0.00408578
158723,0,0.002250225
158724,0,0.003442072
158725,0,0.002946137
158726,0,0.002463447
158727,0,0.002677712
158728,0,0.002707267
158729,0,0.002701423
158730,0,0.002664611
158731,0,0.003525041
158732,0,0.00243689
158733,0,0.002677712
158734,0,0.002415256
158735,0,0.002677712
158736,0,0.002463447
158737,0,0.00243689
158738,0,0.012456291
158739,0,0.013299601
158740,0,0.002415228
158741,0,0.007480938
158742,0,0.009661248
158743,1,0.899925739
158744,0,0.002157591
158745,0,0.002398329
158746,0,0.022895443
158747,0,0.006904608
158748,0,0.002415256
158749,0,0.002664611
158750,0,0.002507863
158751,0,0.023093257
158752,0,0.003868973
158753,0,0.002677712
158754,0,0.002664611
158755,0,0.003644778
158756,0,0.003011363
158757,0,0.002677712
158758,0,0.002415228
158759,0,0.009001646
158760,0,0.002463447
158761,0,0.002946137
158762,0,0.002701451
158763,0,0.002647749
158764,0,0.002694611
158765,0,0.002118412
158766,0,0.020443446
158767,0,0.002992846
158768,0,0.002564723
158769,0,0.002467246
158770,0,0.003579552
158771,0,0.002694611
158772,0,0.002647749
158773,0,0.004163657
158774,0,0.002664611
158775,0,0.002415256
158776,0,0.003125289
158777,0,0.002415256
158778,0,0.00254528
158779,0,0.002720367
158780,0,0.007024356
158781,0,0.003675247
158782,0,0.002776316
158783,0,0.00275033
158784,0,0.002225567
158785,0,0.059972951
158786,0,0.006096052
158787,0,0.003138389
158788,0,0.003675247
158789,0,0.00235915
158790,0,0.003839004
158791,0,0.00254528
158792,0,0.002858829
158793,0,0.002693118
158794,0,0.003138389
158795,0,0.002349581
158796,0,0.009499562
158797,0,0.002480347
158798,0,0.003173646
158799,0,0.0033355
158800,0,0.00275033
158801,0,0.002415256
158802,0,0.002547824
158803,0,0.002649046
158804,0,0.00272212
158805,0,0.002634648
158806,0,0.004083469
158807,1,0.99125
158808,0,0.002332682
158809,0,0.004244326
158810,0,0.002694611
158811,0,0.002769311
158812,0,0.002701451
158813,0,0.002634142
158814,0,0.002677712
158815,0,0.002174519
158816,0,0.00268151
158817,0,0.007056924
158818,0,0.003312891
158819,0,0.002664611
158820,0,0.002415256
158821,0,0.003549139
158822,0,0.00275033
158823,0,0.003562652
158824,0,0.003505244
158825,0,0.002496533
158826,0,0.002398329
158827,0,0.002672047
158828,0,0.002332682
158829,0,0.00268151
158830,0,0.002694611
158831,0,0.002157591
158832,0,0.010647177
158833,0,0.002651548
158834,0,0.002415228
158835,0,0.020529148
158836,0,0.002642038
158837,0,0.019236712
158838,0,0.002547824
158839,0,0.003581533
158840,0,0.002388008
158841,0,0.003764765
158842,0,0.002694611
158843,0,0.002398329
158844,0,0.009641146
158845,0,0.007436406
158846,0,0.00252479
158847,0,0.003318437
158848,0,0.002332682
158849,0,0.00281076
158850,0,0.002572633
158851,0,0.002432156
158852,0,0.00235915
158853,0,0.002664611
158854,0,0.00268151
158855,0,0.004224898
158856,0,0.002332682
158857,0,0.00365026
158858,0,0.002739019
158859,0,0.003675247
158860,0,0.00275033
158861,0,0.002398329
158862,0,0.003644778
158863,0,0.002739047
158864,0,0.00254528
158865,0,0.00217449
158866,0,0.00278621
158867,0,0.002871907
158868,0,0.002664611
158869,0,0.002415256
158870,0,0.002331453
158871,0,0.002677712
158872,0,0.002677712
158873,0,0.003719139
158874,1,0.953942859
158875,0,0.002705001
158876,0,0.003675247
158877,0,0.002157591
158878,0,0.002664611
158879,0,0.002321554
158880,0,0.003843986
158881,0,0.002694611
158882,0,0.008155431
158883,0,0.004083469
158884,0,0.003852073
158885,0,0.002457538
158886,0,0.002298953
158887,0,0.002710645
158888,0,0.002296409
158889,0,0.002634648
158890,0,0.007500954
158891,0,0.002463447
158892,0,0.002820508
158893,0,0.002664611
158894,0,0.002677712
158895,0,0.002664611
158896,0,0.002157591
158897,0,0.004520592
158898,0,0.002718373
158899,0,0.002398329
158900,0,0.002664648
158901,0,0.002694611
158902,1,0.973647018
158903,0,0.002547824
158904,0,0.002533742
158905,0,0.002664611
158906,0,0.002415256
158907,0,0.003005947
158908,0,0.002398329
158909,0,0.010790203
158910,0,0.003413935
158911,0,0.003644778
158912,0,0.014006045
158913,0,0.002415256
158914,0,0.002398329
158915,0,0.002457538
158916,0,0.002415256
158917,0,0.002398329
158918,0,0.002415256
158919,0,0.002694611
158920,0,0.002398329
158921,0,0.00249831
158922,0,0.006758837
158923,0,0.002677712
158924,0,0.002694611
158925,0,0.003667159
158926,0,0.002250225
158927,0,0.009911574
158928,0,0.002813706
158929,0,0.002415228
158930,0,0.002755947
158931,0,0.009858079
158932,0,0.002623621
158933,0,0.00243689
158934,0,0.002642038
158935,0,0.002463447
158936,0,0.003829043
158937,0,0.00277311
158938,0,0.00406657
158939,0,0.002816249
158940,0,0.002946137
158941,0,0.003692146
158942,0,0.005607862
158943,0,0.002315852
158944,0,0.002755947
158945,0,0.002545389
158946,0,0.003825002
158947,0,0.003442072
158948,0,0.003644778
158949,0,0.002332682
158950,0,0.002946137
158951,0,0.002933037
158952,0,0.002398329
158953,0,0.003852073
158954,0,0.00406657
158955,0,0.002398329
158956,0,0.00466581
158957,0,0.002649046
158958,0,0.003577862
158959,0,0.002415256
158960,0,0.002288356
158961,0,0.005389212
158962,0,0.002415256
158963,0,0.00235915
158964,0,0.004478089
158965,0,0.013828226
158966,0,0.003644778
158967,0,0.002694611
158968,0,0.002677712
158969,0,0.002677712
158970,0,0.002694611
158971,0,0.002490963
158972,0,0.003125289
158973,0,0.002463447
158974,0,0.003190545
158975,0,0.002415256
158976,0,0.007799376
158977,0,0.002415256
158978,0,0.002474438
158979,0,0.002315852
158980,0,0.002647749
158981,0,0.066120734
158982,0,0.00235915
158983,0,0.002398329
158984,0,0.002647749
158985,0,0.011786713
158986,0,0.011165547
158987,0,0.002677712
158988,0,0.007816276
158989,0,0.005552161
158990,0,0.00259949
158991,0,0.003413935
158992,0,0.00236486
158993,0,0.002694611
158994,0,0.002507891
158995,0,0.002480347
158996,0,0.003488441
158997,0,0.002288356
158998,0,0.002480347
158999,0,0.002677712
159000,0,0.002135312
159001,0,0.002705316
159002,0,0.002930512
159003,0,0.002694611
159004,0,0.002664611
159005,0,0.002677712
159006,0,0.007305865
159007,0,0.00278621
159008,0,0.003816129
159009,0,0.018813258
159010,0,0.002415228
159011,0,0.002657625
159012,0,0.002490963
159013,0,0.00254528
159014,0,0.003214219
159015,0,0.002415256
159016,0,0.002398329
159017,0,0.002415228
159018,0,0.002664611
159019,0,0.002606721
159020,0,0.008675838
159021,0,0.002694611
159022,0,0.003852073
159023,0,0.002739047
159024,0,0.014213396
159025,0,0.002638316
159026,0,0.003007121
159027,0,0.011756244
159028,0,0.002415256
159029,0,0.00406657
159030,0,0.040289733
159031,0,0.003119513
159032,0,0.003852768
159033,0,0.002398329
159034,0,0.002816249
159035,0,0.002757552
159036,0,0.002490963
159037,0,0.002694611
159038,0,0.002677712
159039,0,0.002415256
159040,0,0.003675247
159041,0,0.00272212
159042,0,0.002174519
159043,0,0.002632147
159044,0,0.002664648
159045,0,0.002510208
159046,0,0.008614826
159047,0,0.002490963
159048,0,0.002415228
159049,0,0.003852768
159050,0,0.002664611
159051,0,0.055344687
159052,0,0.00217449
159053,0,0.003764765
159054,0,0.002298953
159055,0,0.003566038
159056,0,0.007383067
159057,0,0.002677712
159058,0,0.003669116
159059,0,0.003471009
159060,0,0.003764765
159061,0,0.002415256
159062,0,0.003509571
159063,0,0.002293503
159064,0,0.002694611
159065,0,0.002664611
159066,0,0.002446016
159067,0,0.002463447
159068,0,0.002664611
159069,0,0.010681288
159070,0,0.002664611
159071,0,0.00235915
159072,0,0.00254528
159073,0,0.002627575
159074,0,0.002634142
159075,0,0.00243689
159076,0,0.002694611
159077,0,0.002477636
159078,0,0.002415256
159079,0,0.002507891
159080,0,0.002664611
159081,0,0.002632147
159082,0,0.00217449
159083,0,0.002677712
159084,0,0.002391892
159085,0,0.008269783
159086,0,0.019359399
159087,0,0.00268151
159088,0,0.036424753
159089,0,0.002694611
159090,0,0.002664611
159091,0,0.002457538
159092,0,0.00275033
159093,0,0.002398329
159094,0,0.00243689
159095,0,0.00406657
159096,0,0.002677712
159097,0,0.002467246
159098,0,0.003522143
159099,0,0.002267125
159100,0,0.014663612
159101,0,0.002776316
159102,0,0.002480347
159103,0,0.002135312
159104,0,0.003692146
159105,0,0.003852073
159106,0,0.014519473
159107,0,0.002634648
159108,0,0.002157591
159109,0,0.008394794
159110,0,0.00272212
159111,0,0.002415256
159112,0,0.007079728
159113,0,0.002338453
159114,0,0.003125289
159115,0,0.00275033
159116,0,0.002793861
159117,0,0.00937272
159118,0,0.00449903
159119,0,0.019615145
159120,0,0.002174519
159121,0,0.002677712
159122,0,0.002398329
159123,0,0.002135312
159124,0,0.015694903
159125,0,0.002450346
159126,0,0.003675247
159127,0,0.003214219
159128,0,0.002705001
159129,0,0.003747866
159130,0,0.01264998
159131,0,0.002664611
159132,0,0.002415256
159133,0,0.002463447
159134,0,0.002946137
159135,0,0.002647749
159136,0,0.002463447
159137,0,0.002677712
159138,0,0.002250225
159139,0,0.214413267
159140,0,0.002764682
159141,0,0.002313309
159142,0,0.00249831
159143,0,0.002415256
159144,0,0.003667159
159145,0,0.010360685
159146,0,0.002415228
159147,0,0.00449903
159148,0,0.00268151
159149,0,0.002691938
159150,0,0.003993498
159151,0,0.002813706
159152,0,0.002415228
159153,0,0.005206091
159154,1,0.999677419
159155,0,0.002916174
159156,0,0.060387129
159157,0,0.002705001
159158,0,0.003525041
159159,0,0.00324441
159160,0,0.002349581
159161,0,0.010416622
159162,0,0.002481382
159163,0,0.002332682
159164,0,0.003904006
159165,0,0.010443663
159166,0,0.002739047
159167,0,0.002415256
159168,0,0.011994793
159169,0,0.002726247
159170,0,0.002552965
159171,0,0.056569559
159172,0,0.002754129
159173,0,0.007901093
159174,0,0.003173646
159175,0,0.002593824
159176,0,0.002962107
159177,0,0.00235915
159178,0,0.00276723
159179,0,0.002463447
159180,0,0.002647749
159181,0,0.002566037
159182,0,0.003675247
159183,0,0.003528667
159184,0,0.002415256
159185,0,0.003675247
159186,0,0.002415256
159187,0,0.002415256
159188,1,0.881898918
159189,0,0.008290099
159190,0,0.002398329
159191,0,0.002414382
159192,0,0.00234961
159193,0,0.011887531
159194,0,0.002572633
159195,0,0.002677712
159196,0,0.003811009
159197,0,0.002296409
159198,0,0.00235915
159199,0,0.003714166
159200,0,0.021874029
159201,0,0.003379135
159202,0,0.002677712
159203,0,0.002432156
159204,0,0.002921402
159205,0,0.002296409
159206,0,0.002651548
159207,0,0.012291885
159208,0,0.002553664
159209,0,0.002677712
159210,0,0.002667142
159211,0,0.003719139
159212,0,0.003125289
159213,0,0.00235915
159214,0,0.02132338
159215,0,0.002415256
159216,0,0.002157591
159217,0,0.00235915
159218,0,0.017723917
159219,0,0.002547824
159220,0,0.002664611
159221,0,0.002415256
159222,0,0.002135312
159223,0,0.00235915
159224,0,0.002933037
159225,0,0.002694611
159226,0,0.002603481
159227,0,0.00277611
159228,0,0.00365026
159229,0,0.002634648
159230,0,0.002174519
159231,0,0.003644778
159232,0,0.00276723
159233,0,0.003062286
159234,1,0.974108042
159235,0,0.002946137
159236,0,0.003747866
159237,0,0.002705001
159238,0,0.002721901
159239,0,0.002415228
159240,0,0.002415256
159241,0,0.002684523
159242,0,0.006879168
159243,0,0.002677712
159244,0,0.026807839
159245,0,0.002962124
159246,0,0.005173005
159247,0,0.00276723
159248,0,0.002474438
159249,0,0.009595804
159250,0,0.006550009
159251,0,0.002474438
159252,0,0.002694611
159253,0,0.002694611
159254,0,0.002398329
159255,0,0.009641146
159256,0,0.002585931
159257,0,0.002677712
159258,0,0.008978294
159259,0,0.00272212
159260,0,0.003675247
159261,0,0.002415256
159262,0,0.00254528
159263,0,0.004202331
159264,0,0.002694611
